aingr.Policy,displayedName
aingr.Policy,globalPolicy
aingr.Policy,id
aingr.Policy,isLocal
aingr.Policy,matchCriteria
aingr.Policy,name
aingr.Policy,numberMulticastClasses
aingr.Policy,numberOfForwardingSubClasses
aingr.Policy,numberOfIpMatches
aingr.Policy,numberOfMacMatches
aingr.Policy,numberOfQueues
aingr.Policy,numberOfUnderlyingPolicyItems
aingr.Policy,objectFullName
aingr.Policy,policyType
aingr.Policy,siteId
aingr.Policy,siteName
aingr.Queue,cir
aingr.Queue,cirAdaptation
aingr.Queue,cirLevel
aingr.Queue,cirWeight
aingr.Queue,committedBurstSize
aingr.Queue,containingPolicyDisplayedName
aingr.Queue,containingPolicyId
aingr.Queue,deploymentState
aingr.Queue,description
aingr.Queue,displayedName
aingr.Queue,expedite
aingr.Queue,highPriorityReserved
aingr.Queue,id
aingr.Queue,isLocal
aingr.Queue,level
aingr.Queue,maximumBurstSize
aingr.Queue,mode
aingr.Queue,multicast
aingr.Queue,multipoint
aingr.Queue,name
aingr.Queue,objectFullName
aingr.Queue,pir
aingr.Queue,pirAdaptation
aingr.Queue,policed
aingr.Queue,policyType
aingr.Queue,scheduler
aingr.Queue,selfAlarmed
aingr.Queue,siteId
aingr.Queue,siteName
aingr.Queue,weight
aingr.Queue,multicast
aingr.Queue,displayedName
aosqos.Policy,configurationAction
aosqos.Policy,configurationMode
aosqos.Policy,deploymentState
aosqos.Policy,description
aosqos.Policy,discoveryState
aosqos.Policy,displayedName
aosqos.Policy,distributionMode
aosqos.Policy,globalPolicy
aosqos.Policy,id
aosqos.Policy,isLocal
aosqos.Policy,name
aosqos.Policy,numberOfUnderlyingPolicyItems
aosqos.Policy,objectFullName
aosqos.Policy,origin
aosqos.Policy,policyType
aosqos.Policy,selfAlarmed
aosqos.Policy,siteId
aosqos.Policy,siteName
aosqos.Policy,templateObject
aosqos.QoSIngressPolicyStatsLogRecord,greenPacketsPeriodic
aosqos.QoSIngressPolicyStatsLogRecord,monitoredObjectPointer
aosqos.QoSIngressPolicyStatsLogRecord,monitoredObjectSiteId
aosqos.QoSIngressPolicyStatsLogRecord,monitoredObjectSiteName
aosqos.QoSIngressPolicyStatsLogRecord,nonGreenPacketsPeriodic
aosqos.QoSIngressPolicyStatsLogRecord,nonRedPacketsPeriodic
aosqos.QoSIngressPolicyStatsLogRecord,redPacketsPeriodic
aosqos.QoSIngressPolicyStatsLogRecord,timeCaptured
aosqos.QoSIngressPolicyStatsLogRecord,yellowPacketsPeriodic
epipe.Epipe,objectFullName
epipe.Epipe,serviceId
epipe.Epipe,compositeSvcId
equipment.AllocatedMemoryStatsLogRecord,allocatedMemory
equipment.AllocatedMemoryStatsLogRecord,monitoredObjectPointer
equipment.AllocatedMemoryStatsLogRecord,monitoredObjectSiteId
equipment.AllocatedMemoryStatsLogRecord,timeCaptured
equipment.AvailableMemoryStatsLogRecord,availableMemory
equipment.AvailableMemoryStatsLogRecord,monitoredObjectPointer
equipment.AvailableMemoryStatsLogRecord,monitoredObjectSiteId
equipment.AvailableMemoryStatsLogRecord,monitoredObjectSiteName
equipment.AvailableMemoryStatsLogRecord,timeCaptured
equipment.CardHealthStatsLogRecord,cpuLatest
equipment.CardHealthStatsLogRecord,memoryLatest
equipment.CardHealthStatsLogRecord,monitoredObjectPointer
equipment.CardHealthStatsLogRecord,monitoredObjectSiteId
equipment.CardHealthStatsLogRecord,monitoredObjectSiteName
equipment.CardHealthStatsLogRecord,timeCaptured
equipment.CardSlot,administrativeState
equipment.CardSlot,baseMacAddress
equipment.CardSlot,cleiCode
equipment.CardSlot,compositeEquipmentState
equipment.CardSlot,containingEquipmentState
equipment.CardSlot,deploymentState
equipment.CardSlot,displayedName
equipment.CardSlot,equipmentCategory
equipment.CardSlot,equipmentState
equipment.CardSlot,hardwareFailureReason
equipment.CardSlot,hwIndex
equipment.CardSlot,hwName
equipment.CardSlot,isEquipped
equipment.CardSlot,manufactureDate
equipment.CardSlot,manufacturer
equipment.CardSlot,manufacturerBoardNumber
equipment.CardSlot,name
equipment.CardSlot,objectFullName
equipment.CardSlot,olcState
equipment.CardSlot,operationalState
equipment.CardSlot,replaceableUnitMismatch
equipment.CardSlot,selfAlarmed
equipment.CardSlot,serialNumber
equipment.CardSlot,shelfId
equipment.CardSlot,shelfType
equipment.CardSlot,siteId
equipment.CardSlot,siteName
equipment.CardSlot,slotId
equipment.InterfaceAdditionalStatsLogRecord,monitoredObjectPointer
equipment.InterfaceAdditionalStatsLogRecord,monitoredObjectSiteId
equipment.InterfaceAdditionalStatsLogRecord,monitoredObjectSiteName
equipment.InterfaceAdditionalStatsLogRecord,receivedBroadcastPacketsPeriodic
equipment.InterfaceAdditionalStatsLogRecord,receivedMulticastPacketsPeriodic
equipment.InterfaceAdditionalStatsLogRecord,receivedTotalOctetsPeriodic
equipment.InterfaceAdditionalStatsLogRecord,receivedUnicastPacketsPeriodic
equipment.InterfaceAdditionalStatsLogRecord,suspect
equipment.InterfaceAdditionalStatsLogRecord,timeCaptured
equipment.InterfaceAdditionalStatsLogRecord,transmittedBroadcastPacketsPeriodic
equipment.InterfaceAdditionalStatsLogRecord,transmittedMulticastPacketsPeriodic
equipment.InterfaceAdditionalStatsLogRecord,transmittedTotalOctetsPeriodic
equipment.InterfaceAdditionalStatsLogRecord,transmittedUnicastPacketsPeriodic
equipment.InterfaceAdditionalStatsLogRecord,periodicTime
equipment.InterfaceStatsLogRecord,monitoredObjectPointer
equipment.InterfaceStatsLogRecord,monitoredObjectSiteId
equipment.InterfaceStatsLogRecord,monitoredObjectSiteName
equipment.InterfaceStatsLogRecord,outboundBadPacketsPeriodic
equipment.InterfaceStatsLogRecord,outboundPacketsDiscardedPeriodic
equipment.InterfaceStatsLogRecord,receivedBadPacketsPeriodic
equipment.InterfaceStatsLogRecord,receivedOctetsPeriodic
equipment.InterfaceStatsLogRecord,receivedPacketsDiscardedPeriodic
equipment.InterfaceStatsLogRecord,receivedUnicastPacketsPeriodic
equipment.InterfaceStatsLogRecord,receivedUnknownProtocolPacketsPeriodic
equipment.InterfaceStatsLogRecord,suspect
equipment.InterfaceStatsLogRecord,timeCaptured
equipment.InterfaceStatsLogRecord,transmittedOctetsPeriodic
equipment.InterfaceStatsLogRecord,transmittedUnicastPacketsPeriodic
equipment.InterfaceStatsLogRecord,periodicTime
equipment.MediaIndependentStatsLogRecord,dropEventsPeriodic
equipment.MediaIndependentStatsLogRecord,droppedFramesPeriodic
equipment.MediaIndependentStatsLogRecord,inputSpeed
equipment.MediaIndependentStatsLogRecord,monitoredObjectPointer
equipment.MediaIndependentStatsLogRecord,monitoredObjectSiteId
equipment.MediaIndependentStatsLogRecord,monitoredObjectSiteName
equipment.MediaIndependentStatsLogRecord,outputSpeed
equipment.MediaIndependentStatsLogRecord,receivedBadPacketsPeriodic
equipment.MediaIndependentStatsLogRecord,receivedNonUnicastPacketsPeriodic
equipment.MediaIndependentStatsLogRecord,receivedOctetsPeriodic
equipment.MediaIndependentStatsLogRecord,receivedPacketsPeriodic
equipment.MediaIndependentStatsLogRecord,timeCaptured
equipment.MediaIndependentStatsLogRecord,transmittedBadPacketsPeriodic
equipment.MediaIndependentStatsLogRecord,transmittedNonUnicastPacketsPeriodic
equipment.MediaIndependentStatsLogRecord,transmittedOctetsPeriodic
equipment.MediaIndependentStatsLogRecord,transmittedPacketsPeriodic
equipment.PhysicalPort,accountingPolicyId
equipment.PhysicalPort,actualSpeed
equipment.PhysicalPort,administrativeState
equipment.PhysicalPort,cardSlotId
equipment.PhysicalPort,collectStats
equipment.PhysicalPort,daughterCardSlotId
equipment.PhysicalPort,description
equipment.PhysicalPort,displayedName
equipment.PhysicalPort,encapType
equipment.PhysicalPort,equipmentState
equipment.PhysicalPort,isLinkUp
equipment.PhysicalPort,lagMembershipId
equipment.PhysicalPort,macAddress
equipment.PhysicalPort,mode
equipment.PhysicalPort,networkQueueObjectPointer
equipment.PhysicalPort,networkQueuePolicyCapable
equipment.PhysicalPort,networkQueuePolicyName
equipment.PhysicalPort,objectFullName
equipment.PhysicalPort,operationalState
equipment.PhysicalPort,portId
equipment.PhysicalPort,portName
equipment.PhysicalPort,shelfId
equipment.PhysicalPort,siteId
equipment.PhysicalPort,siteName
equipment.PhysicalPort,snmpPortId
equipment.PhysicalPort,speed
equipment.Shelf,administrativeState
equipment.Shelf,deviceState
equipment.Shelf,displayedName
equipment.Shelf,equipmentState
equipment.Shelf,numberOfCardSlots
equipment.Shelf,objectFullName
equipment.Shelf,operationalState
equipment.Shelf,shelfId
equipment.Shelf,shelfName
equipment.Shelf,shelfType
equipment.Shelf,siteId
equipment.Shelf,siteName
equipment.SystemCpuStatsLogRecord,monitoredObjectPointer
equipment.SystemCpuStatsLogRecord,monitoredObjectSiteId
equipment.SystemCpuStatsLogRecord,monitoredObjectSiteName
equipment.SystemCpuStatsLogRecord,systemCpuUsage
equipment.SystemCpuStatsLogRecord,timeCaptured
equipment.SystemMemoryStatsLogRecord,monitoredObjectPointer
equipment.SystemMemoryStatsLogRecord,monitoredObjectSiteId
equipment.SystemMemoryStatsLogRecord,monitoredObjectSiteName
equipment.SystemMemoryStatsLogRecord,systemMemoryUsage
equipment.SystemMemoryStatsLogRecord,timeCaptured
ethernetequipment.Dot3StatsLogRecord,alignmentErrorsPeriodic
ethernetequipment.Dot3StatsLogRecord,carrierSenseErrorsPeriodic
ethernetequipment.Dot3StatsLogRecord,deferredTransmissionsPeriodic
ethernetequipment.Dot3StatsLogRecord,excessiveCollisionsPeriodic
ethernetequipment.Dot3StatsLogRecord,fcsErrorsPeriodic
ethernetequipment.Dot3StatsLogRecord,frameTooLongsPeriodic
ethernetequipment.Dot3StatsLogRecord,internalMacReceiveErrorsPeriodic
ethernetequipment.Dot3StatsLogRecord,internalMacTransmitErrorsPeriodic
ethernetequipment.Dot3StatsLogRecord,lateCollisionsPeriodic
ethernetequipment.Dot3StatsLogRecord,monitoredObjectPointer
ethernetequipment.Dot3StatsLogRecord,monitoredObjectSiteId
ethernetequipment.Dot3StatsLogRecord,monitoredObjectSiteName
ethernetequipment.Dot3StatsLogRecord,multipleCollisionFramesPeriodic
ethernetequipment.Dot3StatsLogRecord,singleCollisionFramesPeriodic
ethernetequipment.Dot3StatsLogRecord,sqeTestErrorsPeriodic
ethernetequipment.Dot3StatsLogRecord,symbolErrorsPeriodic
ethernetequipment.Dot3StatsLogRecord,timeCaptured
ethernetoam.CfmEthTest,administrativeState
ethernetoam.CfmEthTest,deploymentState
ethernetoam.CfmEthTest,description
ethernetoam.CfmEthTest,displayedName
ethernetoam.CfmEthTest,maintenanceAssociationId
ethernetoam.CfmEthTest,maintenanceDomainId
ethernetoam.CfmEthTest,mepId
ethernetoam.CfmEthTest,objectFullName
ethernetoam.CfmEthTest,originatingMep
ethernetoam.CfmEthTest,originatingNode
ethernetoam.CfmEthTest,siteId
ethernetoam.CfmEthTest,siteName
ethernetoam.CfmEthTestResult,fromNodeId
ethernetoam.CfmEthTestResult,fromNodeName
ethernetoam.CfmEthTestResult,mepByteCount
ethernetoam.CfmEthTestResult,mepCrcFailures
ethernetoam.CfmEthTestResult,mepFailedBits
ethernetoam.CfmEthTestResult,mepFrameCount
ethernetoam.CfmEthTestResult,test
ethernetoam.CfmEthTestResult,timeCaptured
ethernetoam.CfmEthTestResult,scheduledTime
ethernetoam.CfmEthTest,siteId
ethernetoam.CfmLoopback,administrativeState
ethernetoam.CfmLoopback,deploymentState
ethernetoam.CfmLoopback,description
ethernetoam.CfmLoopback,displayedName
ethernetoam.CfmLoopback,forwardingClass
ethernetoam.CfmLoopback,fromNodeId
ethernetoam.CfmLoopback,fromNodeName
ethernetoam.CfmLoopback,mepId
ethernetoam.CfmLoopback,objectFullName
ethernetoam.CfmLoopback,originatingMep
ethernetoam.CfmLoopback,originatingNode
ethernetoam.CfmLoopback,siteId
ethernetoam.CfmLoopback,maintenanceAssociationId
ethernetoam.CfmLoopback,maintenanceDomainId
ethernetoam.CfmLoopback,mepTargetMacAddr
ethernetoam.CfmLoopback,testedObject
ethernetoam.CfmLoopbackResult,averageInboundOneWayTime
ethernetoam.CfmLoopbackResult,averageOneWayTime
ethernetoam.CfmLoopbackResult,averageRoundTripTime
ethernetoam.CfmLoopbackResult,fromNodeId
ethernetoam.CfmLoopbackResult,fromNodeName
ethernetoam.CfmLoopbackResult,inboundJitter
ethernetoam.CfmLoopbackResult,lossPercentage
ethernetoam.CfmLoopbackResult,outboundJitter
ethernetoam.CfmLoopbackResult,packetsLost
ethernetoam.CfmLoopbackResult,packetsSent
ethernetoam.CfmLoopbackResult,packetTimeouts
ethernetoam.CfmLoopbackResult,roundTripJitter
ethernetoam.CfmLoopbackResult,test
ethernetoam.CfmLoopbackResult,timeCaptured
ethernetoam.CfmLoopbackResult,scheduledTime
ethernetoam.CfmOneWayDelayTest,administrativeState
ethernetoam.CfmOneWayDelayTest,deploymentState
ethernetoam.CfmOneWayDelayTest,description
ethernetoam.CfmOneWayDelayTest,displayedName
ethernetoam.CfmOneWayDelayTest,maintenanceAssociationId
ethernetoam.CfmOneWayDelayTest,maintenanceDomainId
ethernetoam.CfmOneWayDelayTest,mepId
ethernetoam.CfmOneWayDelayTest,siteId
ethernetoam.CfmOneWayDelayTest,siteName
ethernetoam.CfmOneWayDelayTest,objectFullName
ethernetoam.CfmOneWayDelayTest,originatingMep
ethernetoam.CfmOneWayDelayTest,originatingNode
ethernetoam.CfmOneWayDelayTestResult,fromNodeId
ethernetoam.CfmOneWayDelayTestResult,fromNodeName
ethernetoam.CfmOneWayDelayTestResult,mepDelay
ethernetoam.CfmOneWayDelayTestResult,mepDelayVariation
ethernetoam.CfmOneWayDelayTestResult,test
ethernetoam.CfmOneWayDelayTestResult,timeCaptured
ethernetoam.CfmOneWayDelayTestResult,scheduledTime
ethernetoam.CfmSingleEndedLossTest,administrativeState
ethernetoam.CfmSingleEndedLossTest,deploymentState
ethernetoam.CfmSingleEndedLossTest,description
ethernetoam.CfmSingleEndedLossTest,displayedName
ethernetoam.CfmSingleEndedLossTest,maintenanceAssociationId
ethernetoam.CfmSingleEndedLossTest,maintenanceDomainId
ethernetoam.CfmSingleEndedLossTest,mepId
ethernetoam.CfmSingleEndedLossTest,objectFullName
ethernetoam.CfmSingleEndedLossTest,originatingMep
ethernetoam.CfmSingleEndedLossTest,originatingNode
ethernetoam.CfmSingleEndedLossTestResult,frameLossLocal
ethernetoam.CfmSingleEndedLossTestResult,frameLossPeer
ethernetoam.CfmSingleEndedLossTestResult,frameLossRatioLocal
ethernetoam.CfmSingleEndedLossTestResult,frameLossRatioPeer
ethernetoam.CfmSingleEndedLossTestResult,fromNodeId
ethernetoam.CfmSingleEndedLossTestResult,fromNodeName
ethernetoam.CfmSingleEndedLossTestResult,test
ethernetoam.CfmSingleEndedLossTestResult,timeCaptured
ethernetoam.CfmSingleEndedLossTestResult,scheduledTime
ethernetoam.CfmSingleEndedLossTest,siteId
ethernetoam.CfmSingleEndedLossTest,siteName
ethernetoam.CfmTwoWayDelayTest,administrativeState
ethernetoam.CfmTwoWayDelayTest,deploymentState
ethernetoam.CfmTwoWayDelayTest,description
ethernetoam.CfmTwoWayDelayTest,displayedName
ethernetoam.CfmTwoWayDelayTest,fromNodeId
ethernetoam.CfmTwoWayDelayTest,maintenanceAssociationId
ethernetoam.CfmTwoWayDelayTest,maintenanceDomainId
ethernetoam.CfmTwoWayDelayTest,mepId
ethernetoam.CfmTwoWayDelayTest,objectFullName
ethernetoam.CfmTwoWayDelayTest,originatingMep
ethernetoam.CfmTwoWayDelayTest,originatingNode
ethernetoam.CfmTwoWayDelayTest,siteId
ethernetoam.CfmTwoWayDelayTest,siteName
ethernetoam.CfmTwoWayDelayTest,forwardingClass
ethernetoam.CfmTwoWayDelayTest,mepTargetMacAddr
ethernetoam.CfmTwoWayDelayTest,testedObject
ethernetoam.CfmTwoWayDelayTestResult,averageInboundOneWayTime
ethernetoam.CfmTwoWayDelayTestResult,averageOneWayTime
ethernetoam.CfmTwoWayDelayTestResult,averageRoundTripTime
ethernetoam.CfmTwoWayDelayTestResult,fromNodeId
ethernetoam.CfmTwoWayDelayTestResult,fromNodeName
ethernetoam.CfmTwoWayDelayTestResult,inboundJitter
ethernetoam.CfmTwoWayDelayTestResult,lossPercentage
ethernetoam.CfmTwoWayDelayTestResult,mepDelay
ethernetoam.CfmTwoWayDelayTestResult,mepDelayVariation
ethernetoam.CfmTwoWayDelayTestResult,outboundJitter
ethernetoam.CfmTwoWayDelayTestResult,packetsLost
ethernetoam.CfmTwoWayDelayTestResult,packetsSent
ethernetoam.CfmTwoWayDelayTestResult,packetTimeouts
ethernetoam.CfmTwoWayDelayTestResult,roundTripJitter
ethernetoam.CfmTwoWayDelayTestResult,test
ethernetoam.CfmTwoWayDelayTestResult,timeCaptured
ethernetoam.CfmTwoWayDelayTestResult,scheduledTime
ethernetoam.Mep,maintAssocName
ethernetoam.Mep,maintenanceAssociationId
ethernetoam.Mep,maintenanceDomainId
ethernetoam.Mep,objectFullName
ethernetoam.Mep,operationalMacAddress
ethernetoam.Mep,sapOrBinding
ethernetoam.Mep,sapPointer
ethernetoam.Mep,sdpBindingPointer
ethernetoam.Mep,serviceId
ethernetoam.Mep,serviceType
ethernetoam.Mep,siteId
ethernetoam.Mep,siteName
icmp.IcmpPing,administrativeState
icmp.IcmpPing,deploymentState
icmp.IcmpPing,description
icmp.IcmpPing,displayedName
icmp.IcmpPing,egressIfIndex
icmp.IcmpPing,fromNodeId
icmp.IcmpPing,fromNodeName
icmp.IcmpPing,globalId
icmp.IcmpPing,id
icmp.IcmpPing,name
icmp.IcmpPing,neDeployedTest
icmp.IcmpPing,objectFullName
icmp.IcmpPing,originatingNode
icmp.IcmpPingResult,averageInboundOneWayTime
icmp.IcmpPingResult,averageOneWayTime
icmp.IcmpPingResult,averageRoundTripTime
icmp.IcmpPingResult,fromNodeId
icmp.IcmpPingResult,fromNodeName
icmp.IcmpPingResult,inboundJitter
icmp.IcmpPingResult,lossPercentage
icmp.IcmpPingResult,outboundJitter
icmp.IcmpPingResult,packetsLost
icmp.IcmpPingResult,packetsSent
icmp.IcmpPingResult,packetTimeouts
icmp.IcmpPingResult,roundTripJitter
icmp.IcmpPingResult,scheduledTime
icmp.IcmpPingResult,test
icmp.IcmpPingResult,timeCaptured
icmp.IcmpPing,sourceIpAddress
icmp.IcmpPing,sourceIpAddressType
icmp.IcmpPing,targetIpAddress
icmp.IcmpPing,targetIpAddressType
icmp.IcmpPing,testSuiteId
icmp.IcmpPing,testTargetType
icmp.IcmpPing,testType
icmp.IcmpPing,timeToLive
I:equipment.DigitalDiagnosticMonitoring,actualSpeed
I:equipment.DigitalDiagnosticMonitoring,administrativeState
I:equipment.DigitalDiagnosticMonitoring,cardSlotId
I:equipment.DigitalDiagnosticMonitoring,daughterCardSlotId
I:equipment.DigitalDiagnosticMonitoring,description
I:equipment.DigitalDiagnosticMonitoring,lagMembershipId
I:equipment.DigitalDiagnosticMonitoring,macAddress
I:equipment.DigitalDiagnosticMonitoring,objectFullName
I:equipment.DigitalDiagnosticMonitoring,operationalState
I:equipment.DigitalDiagnosticMonitoring,portId
I:equipment.DigitalDiagnosticMonitoring,portName
I:equipment.DigitalDiagnosticMonitoring,rxOpticalPower
I:equipment.DigitalDiagnosticMonitoring,shelfId
I:equipment.DigitalDiagnosticMonitoring,siteName
I:equipment.DigitalDiagnosticMonitoring,snmpPortId
I:equipment.DigitalDiagnosticMonitoring,speed
I:equipment.DigitalDiagnosticMonitoring,supplyVoltage
I:equipment.DigitalDiagnosticMonitoring,temperature
I:equipment.DigitalDiagnosticMonitoring,txBiasCurrent
I:equipment.DigitalDiagnosticMonitoring,txOutputPower
I:equipment.HwEnvironment,containingParentName
I:equipment.HwEnvironment,daughterCardSlotId
I:equipment.HwEnvironment,deploymentState
I:equipment.HwEnvironment,hwIndex
I:equipment.HwEnvironment,name
I:equipment.HwEnvironment,objectFullName
I:equipment.HwEnvironment,selfAlarmed
I:equipment.HwEnvironment,shelfId
I:equipment.HwEnvironment,siteId
I:equipment.HwEnvironment,siteName
I:equipment.HwEnvironment,slotId
I:equipment.HwEnvironment,temperature
I:equipment.HwEnvironment,temperatureInFahrenheit
I:equipment.HwEnvironment,temperatureThreshold
I:equipment.HwEnvironment,temperatureThresholdCrossed
I:equipment.HwEnvironment,temperatureThresholdInFahrenheit
ies.L3AccessInterface,innerEncapValue
ies.L3AccessInterface,outerEncapValue
ies.L3AccessInterface,administrativeState
ies.L3AccessInterface,description
ies.L3AccessInterface,displayedName
ies.L3AccessInterface,egressPolicyId
ies.L3AccessInterface,ingressPolicyId
ies.L3AccessInterface,nodeId
ies.L3AccessInterface,nodeName
ies.L3AccessInterface,objectFullName
ies.L3AccessInterface,operationalState
ies.L3AccessInterface,portId
ies.L3AccessInterface,portIdentifyingName
ies.L3AccessInterface,portName
ies.L3AccessInterface,sasIngressPolicyId
ies.L3AccessInterface,serviceId
ies.L3AccessInterface,serviceName
ies.L3AccessInterface,serviceType
ies.L3AccessInterface,subscriberId
ies.L3AccessInterface,subscriberName
ies.L3AccessInterface,accountingOn
ies.L3AccessInterface,encapType
ies.L3AccessInterface,accountingPolicyId
ies.ServiceAccessPoint,administrativeState
ies.ServiceAccessPoint,description
ies.ServiceAccessPoint,displayedName
ies.ServiceAccessPoint,nodeId
ies.ServiceAccessPoint,objectFullName
ies.ServiceAccessPoint,operationalState
ies.ServiceAccessPoint,portId
ies.ServiceAccessPoint,portIdentifyingName
ies.ServiceAccessPoint,portName
ies.ServiceAccessPoint,serviceId
ies.ServiceAccessPoint,serviceName
ies.ServiceAccessPoint,serviceType
ies.ServiceAccessPoint,subscriberId
ies.ServiceAccessPoint,subscriberName
ies.ServiceAccessPoint,terminatedObjectName
ies.ServiceAccessPoint,terminatedPortClassName
ies.ServiceAccessPoint,nodeName
ies.ServiceAccessPoint,portId
ipipe.L2AccessInterface,innerEncapValue
ipipe.L2AccessInterface,outerEncapValue
ipipe.L2AccessInterface,egressPolicyId
ipipe.L2AccessInterface,ingressPolicyId
ipipe.L2AccessInterface,sasIngressPolicyId
ipipe.L2AccessInterface,administrativeState
ipipe.L2AccessInterface,description
ipipe.L2AccessInterface,displayedName
ipipe.L2AccessInterface,nodeId
ipipe.L2AccessInterface,nodeName
ipipe.L2AccessInterface,objectFullName
ipipe.L2AccessInterface,operationalState
ipipe.L2AccessInterface,portId
ipipe.L2AccessInterface,portIdentifyingName
ipipe.L2AccessInterface,portName
ipipe.L2AccessInterface,serviceId
ipipe.L2AccessInterface,serviceName
ipipe.L2AccessInterface,serviceType
ipipe.L2AccessInterface,subscriberId
ipipe.L2AccessInterface,subscriberName
I:ppp.PppControlProtocol,controlProtocolType
I:ppp.PppControlProtocol,deploymentState
I:ppp.PppControlProtocol,lastClearedTime
I:ppp.PppControlProtocol,name
I:ppp.PppControlProtocol,objectFullName
I:ppp.PppControlProtocol,restartCount
I:ppp.PppControlProtocol,shelfId
I:ppp.PppControlProtocol,snmpPortId
I:ppp.PppControlProtocol,state
lag.Interface,accountingPolicyId
lag.Interface,accountingPolicyName
lag.Interface,administrativeState
lag.Interface,collectStats
lag.Interface,description
lag.Interface,displayedName
lag.Interface,encapType
lag.Interface,equipmentState
lag.Interface,hwMacAddress
lag.Interface,isLinkUp
lag.Interface,lagId
lag.Interface,macAddress
lag.Interface,name
lag.Interface,objectFullName
lag.Interface,operationalState
lag.Interface,portId
lag.Interface,portName
lag.Interface,primaryLagMemberId
lag.Interface,primaryLagMemberName
lag.Interface,shelfId
lag.Interface,siteId
lag.Interface,siteName
lag.Interface,snmpPortId
lag.Interface,state
M:equipment.DigitalDiagnosticMonitoring,objectFullName
M:equipment.DigitalDiagnosticMonitoring,rxOpticalPower
M:equipment.DigitalDiagnosticMonitoring,supplyVoltage
M:equipment.DigitalDiagnosticMonitoring,temperature
M:equipment.DigitalDiagnosticMonitoring,txBiasCurrent
M:equipment.DigitalDiagnosticMonitoring,txOutputPower
M:equipment.HwEnvironment,objectFullName
M:equipment.HwEnvironment,siteId
M:equipment.HwEnvironment,siteName
M:equipment.HwEnvironment,temperature
M:equipment.HwEnvironment,temperatureInFahrenheit
M:equipment.HwEnvironment,temperatureThreshold
M:equipment.HwEnvironment,temperatureThresholdInFahrenheit
mirror.L2AccessInterface,innerEncapValue
mirror.L2AccessInterface,outerEncapValue
mirror.L2AccessInterface,egressPolicyId
mirror.L2AccessInterface,ingressPolicyId
mirror.L2AccessInterface,sasIngressPolicyId
mirror.L2AccessInterface,administrativeState
mirror.L2AccessInterface,description
mirror.L2AccessInterface,displayedName
mirror.L2AccessInterface,nodeId
mirror.L2AccessInterface,nodeName
mirror.L2AccessInterface,objectFullName
mirror.L2AccessInterface,operationalState
mirror.L2AccessInterface,portId
